Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
E103913,HR,30,126741,16,43,51,No
E103914,HR,38,88051,17,45,86,Yes
E103915,IT,48,130701,19,54,92,Yes
E103916,Sales,23,94595,22,38,100,Yes
E103917,Sales,57,108210,1,33,46,No
E103918,Support,40,73094,7,58,67,No
E103919,Operations,38,138850,12,53,89,Yes
E103920,Engineering,26,117889,22,35,78,Yes
E103921,Operations,39,125385,24,30,70,No
E103922,IT,28,34535,21,36,53,No
E103923,Operations,38,86035,19,30,44,No
E103924,IT,57,77367,21,48,84,Yes
E103925,Sales,25,137472,14,37,51,No
E103926,Engineering,59,47118,19,54,89,Yes
E103927,Operations,46,89812,22,32,80,Yes
E103928,HR,26,89884,8,30,45,No
E103929,Finance,51,96168,2,30,17,No
E103930,Support,33,43280,2,36,40,No
E103931,Marketing,25,44746,1,50,37,No
E103932,HR,45,132572,0,42,23,No
E103933,Sales,50,83251,13,59,85,Yes
E103934,Marketing,30,114821,16,30,44,No
E103935,Finance,25,113583,12,45,56,No
E103936,Finance,45,143625,18,51,91,Yes
E103937,Engineering,35,40207,22,59,100,Yes
E103938,Marketing,26,101127,14,51,69,No
E103939,Engineering,39,57757,24,43,67,No
E103940,HR,40,46226,13,33,42,No
E103941,IT,33,125268,1,52,68,No
E103942,IT,39,91407,6,52,68,No
E103943,IT,38,57206,16,41,79,Yes
E103944,Marketing,51,50256,17,54,85,Yes
E103945,IT,45,63822,5,41,40,No
E103946,HR,32,71340,20,46,88,Yes
E103947,Engineering,56,141883,7,50,71,No
E103948,Marketing,44,82234,1,44,34,No
E103949,Engineering,38,73351,0,39,24,No
E103950,Marketing,22,136311,15,32,37,No
E103951,Engineering,36,78671,6,52,51,No
E103952,Finance,53,105320,21,49,91,Yes
E103953,Engineering,30,132565,23,49,83,Yes
E103954,IT,36,65157,10,58,83,No
E103955,Finance,49,49937,14,41,81,Yes
E103956,Engineering,45,84290,12,30,44,No
E103957,Marketing,56,76707,23,30,66,No
E103958,Marketing,43,41219,1,39,38,No
E103959,Support,48,39399,13,47,61,No
E103960,Marketing,40,128848,23,44,76,Yes
E103961,Sales,33,57657,5,31,25,No
E103962,HR,41,50047,8,46,44,No
E103963,Marketing,22,130543,6,37,49,No
E103964,Finance,42,106095,17,51,74,No
E103965,Support,22,115693,23,51,100,Yes
E103966,Marketing,31,130931,8,55,71,No
E103967,Sales,53,102154,22,55,94,Yes
E103968,IT,43,74891,3,38,44,No
E103969,Finance,39,36780,8,50,51,No
E103970,Sales,53,57050,3,49,41,No
E103971,IT,48,103551,11,40,61,No
E103972,Operations,49,98666,3,35,10,No
E103973,Operations,39,123619,24,53,96,Yes
E103974,Finance,50,112016,23,43,88,Yes
E103975,Engineering,39,143135,19,30,71,No
E103976,HR,29,83010,13,36,68,No
E103977,Support,52,131012,23,53,92,Yes
E103978,HR,55,68165,23,38,83,Yes
E103979,Sales,28,41528,6,40,36,No
E103980,IT,57,79608,12,53,67,No
E103981,HR,39,35914,21,52,100,Yes
E103982,IT,59,67136,7,45,52,No
E103983,IT,30,41179,22,48,87,Yes
E103984,Sales,30,116008,4,31,19,No
E103985,Sales,29,42076,11,44,63,No
E103986,Sales,56,54783,12,32,54,No
E103987,HR,39,146625,19,33,69,No
E103988,Operations,26,76716,13,49,57,No
E103989,Sales,35,80298,17,51,89,Yes
E103990,Support,49,84304,23,57,88,Yes
E103991,HR,51,109360,24,36,75,No
E103992,Sales,25,99835,19,41,55,No
E103993,Marketing,41,142424,3,33,28,No
E103994,IT,46,38118,20,39,61,No
E103995,Support,49,106292,17,35,56,No
E103996,Sales,33,86911,6,54,61,No
E103997,Finance,23,103489,14,59,91,Yes
E103998,IT,35,133088,20,51,93,Yes
E103999,IT,43,45185,5,43,22,No
